id,formula,elements,num_elements,num_transition_metals,predicted_bandgap,predicted_density,predicted_stability,estimated_voltage,estimated_capacity,estimated_energy_density
GEN_04348,"{'Mn': 0.21540534496307373, 'Na': 0.31127065420150757, 'O': 0.4607337415218353, 'V': 0.012107529677450657}","Mn, Na, O, V",4,2,0.834746054337473,3.637052599805666,0.013831744619537558,3.2495761836987582,190,748.5290354552491
GEN_09170,"{'Mn': 0.19580800831317902, 'Na': 0.31227830052375793, 'O': 0.47868812084198, 'V': 0.010488555766642094}","Mn, Na, O, V",4,2,0.9129087168057831,3.663139137142076,0.009277159058612573,3.2261273849582652,190,748.4577207322745
GEN_08292,"{'Na': 0.07779964804649353, 'O': 0.6088181138038635, 'V': 0.3131345510482788}","Na, O, V",3,1,0.40499549005431834,3.90885923430363,0.057183193750723726,3.3785013529837045,170,748.3448853306674
GEN_07070,"{'Co': 0.010842818766832352, 'Mn': 0.1335400640964508, 'Na': 0.22683614492416382, 'O': 0.49523022770881653, 'V': 0.03366547450423241}","Co, Mn, Na, O, V",5,3,1.5576089154578192,3.524948207309178,0.026425454565572416,3.032717325362654,210,748.3120049518801
GEN_00332,"{'Na': 0.1253688484430313, 'O': 0.5781521201133728, 'V': 0.2964118719100952}","Na, O, V",3,1,0.4229095652087079,3.9147666872819173,0.053104728479743464,3.3731271304373878,170,748.2836575915107
GEN_02038,"{'Na': 0.0698251947760582, 'O': 0.6076938509941101, 'V': 0.3189888596534729}","Na, O, V",3,1,0.42790075742953565,3.9161268377398635,0.057598279502882786,3.3716297727711395,170,748.2113576040697
GEN_08067,"{'Fe': 0.210662379860878, 'Na': 0.22015981376171112, 'O': 0.5215495228767395, 'V': 0.03628504276275635}","Fe, Na, O, V",4,2,1.3023349574990661,3.799250039125318,0.028985317896335756,3.10929951275028,190,748.1570653796929
GEN_03903,"{'Na': 0.0937589555978775, 'O': 0.5880250930786133, 'V': 0.3181682825088501}","Na, O, V",3,1,0.44814263546822164,3.922807658076168,0.0529832960885991,3.3655572093595336,170,748.1379036922453
GEN_02139,"{'Na': 0.06804266571998596, 'O': 0.6074590682983398, 'V': 0.32062387466430664}","Na, O, V",3,1,0.3864662886441542,3.9013343485197094,0.058743453708386933,3.3840601134067536,170,748.1331642803921
GEN_03981,"{'Na': 0.07056218385696411, 'O': 0.6085007786750793, 'V': 0.320309579372406}","Na, O, V",3,1,0.4281323090168372,3.914591254227382,0.055845219766602346,3.3715603072949487,170,747.9025612154295
GEN_03010,"{'Na': 0.059848520904779434, 'O': 0.6185797452926636, 'V': 0.320930540561676}","Na, O, V",3,1,0.2212098801892216,3.843794178968676,0.06950014043973161,3.4336370359432333,170,747.8976629154919
GEN_07786,"{'Na': 0.07998517900705338, 'O': 0.6088362336158752, 'V': 0.3107674717903137}","Na, O, V",3,1,0.4254894786235921,3.9135131127489045,0.05713935009484058,3.3723531564129225,170,747.8724035783872
GEN_06515,"{'Co': 0.2134610116481781, 'Mn': 0.016925882548093796, 'Na': 0.22656290233135223, 'O': 0.524878203868866, 'P': 0.015695970505475998}","Co, Mn, Na, O, P",5,2,1.0742635398556752,3.7159361965708513,0.04130938756122374,3.1777209380432976,190,747.8531895641573
GEN_04586,"{'Fe': 0.15892434120178223, 'Na': 0.10655012726783752, 'O': 0.5681589841842651, 'V': 0.1575073003768921}","Fe, Na, O, V",4,2,1.1882804088783512,3.75627975195832,0.033625584856387745,3.143515877336495,190,747.8352525332426
GEN_06391,"{'Mn': 0.2799457013607025, 'Na': 0.22824916243553162, 'O': 0.485557496547699}","Mn, Na, O",3,1,0.40897428038020694,3.9071705630149944,0.03728233745492779,3.377307715885938,170,747.7573130860004
GEN_02342,"{'C': 0.02417418360710144, 'Li': 0.03784375265240669, 'Mn': 0.24916699528694153, 'Na': 0.07494910061359406, 'O': 0.572120189666748}","C, Li, Mn, Na, O",5,1,0.8756633729882033,4.076099489145678,0.06076439340404233,3.237300988103539,170,747.7484512164459
GEN_00987,"{'Co': 0.018630636855959892, 'Mg': 0.0233882088214159, 'Mn': 0.17317117750644684, 'Na': 0.3019743859767914, 'O': 0.4826600253582001}","Co, Mg, Mn, Na, O",5,2,1.0650779304121214,3.712175142976536,0.008645401569282292,3.1804766208763637,190,747.7441294728989
GEN_03400,"{'Li': 0.024562885984778404, 'Mn': 0.12141186743974686, 'Na': 0.11898010969161987, 'O': 0.5873978137969971, 'V': 0.13473795354366302}","Li, Mn, Na, O, V",5,2,1.073262746997495,3.71503498770494,0.027350616636855014,3.1780211759007515,190,747.7424578087708
GEN_09668,"{'Na': 0.05694252997636795, 'O': 0.619917631149292, 'V': 0.32113489508628845}","Na, O, V",3,1,0.21816101497902718,3.841773454359937,0.06556290429100901,3.434551695506292,170,747.703606780636
GEN_01633,"{'Na': 0.05653756484389305, 'O': 0.6195746064186096, 'V': 0.32220974564552307}","Na, O, V",3,1,0.21816101497902718,3.841773454359937,0.06556290429100901,3.434551695506292,170,747.703606780636
GEN_05193,"{'Co': 0.021666619926691055, 'Mg': 0.022560950368642807, 'Mn': 0.1821029633283615, 'Na': 0.28170064091682434, 'O': 0.48877614736557007}","Co, Mg, Mn, Na, O",5,2,0.8969893308172044,3.654004352686905,0.013305702156928808,3.2309032007548386,190,747.6965093823214
GEN_05541,"{'Na': 0.0894090086221695, 'O': 0.593582034111023, 'V': 0.31691932678222656}","Na, O, V",3,1,0.4210839216548,3.9100698652469954,0.05173711021088552,3.37367482350356,170,747.5072415430122
GEN_09260,"{'Na': 0.06923011690378189, 'O': 0.6109842658042908, 'V': 0.3191499412059784}","Na, O, V",3,1,0.4097941939374721,3.906092938405376,0.0605634269361769,3.3770617418187583,170,747.4966312623754
GEN_07729,"{'Na': 0.08706827461719513, 'O': 0.6006054878234863, 'V': 0.31218284368515015}","Na, O, V",3,1,0.46146139059074237,3.924079800275084,0.0558303367925036,3.361561582822777,170,747.4920345903506
GEN_09990,"{'Co': 0.01383596658706665, 'Mn': 0.2051400989294052, 'Na': 0.2781984806060791, 'O': 0.4875497817993164}","Co, Mn, Na, O",4,2,0.8806491178077994,3.6474375322325363,0.01853782602274364,3.2358052646576603,190,747.4851793895058
GEN_05798,"{'Na': 0.08765759319067001, 'O': 0.6014506220817566, 'V': 0.3102644085884094}","Na, O, V",3,1,0.4609843285176303,3.923536357034557,0.0558303367925036,3.361704701444711,170,747.4203350048316
GEN_06399,"{'Fe': 0.28154218196868896, 'Na': 0.1623915284872055, 'O': 0.5386178493499756}","Fe, Na, O",3,1,0.45497351302960626,3.9210072838441943,0.05215007409094059,3.363507946091118,170,747.339218833829
GEN_05710,"{'Na': 0.092683807015419, 'O': 0.5960556268692017, 'V': 0.3111651837825775}","Na, O, V",3,1,0.411510702275581,3.9057337317092555,0.05353079825223582,3.3765467893173255,170,747.3139191981049
GEN_09000,"{'Mn': 0.18720939755439758, 'Na': 0.27942731976509094, 'O': 0.4934397041797638, 'V': 0.03365115821361542}","Mn, Na, O, V",4,2,0.9033168227227173,3.654148150043432,0.01317867462272522,3.2290049531831846,190,747.2866234898428
GEN_00108,"{'Na': 0.056019123643636703, 'O': 0.6093345880508423, 'P': 0.012600523419678211, 'V': 0.31759053468704224}","Na, O, P, V",4,1,0.5347575717872574,3.948387438774472,0.06383413057908564,3.339572728463823,170,747.2025306766199
GEN_07845,"{'Mn': 0.1264471858739853, 'Na': 0.13516581058502197, 'O': 0.5728500485420227, 'V': 0.16433903574943542}","Mn, Na, O, V",4,2,1.080655564616851,3.7139905531346327,0.02034390593691056,3.175803330614945,190,747.0105593394359
GEN_05697,"{'Na': 0.0937553197145462, 'O': 0.5866143703460693, 'V': 0.31956052780151367}","Na, O, V",3,1,0.46504994936719035,3.922807658076168,0.0529832960885991,3.360485015189843,170,747.010393304759
GEN_09396,"{'Co': 0.24454152584075928, 'Mn': 0.017391279339790344, 'Na': 0.16177178919315338, 'O': 0.530290961265564, 'P': 0.027159810066223145}","Co, Mn, Na, O, P",5,2,0.89711787578562,3.6501223126440525,0.03415495728840553,3.230864637264314,190,746.8932364353701
GEN_05319,"{'Na': 0.0932435691356659, 'O': 0.5932596921920776, 'V': 0.31333717703819275}","Na, O, V",3,1,0.409802141817428,3.9027807259674145,0.04974166938202625,3.3770593574547716,170,746.862256340935
GEN_06594,"{'Na': 0.07064663618803024, 'O': 0.6091607809066772, 'V': 0.31702882051467896}","Na, O, V",3,1,0.4206853971120753,3.906092938405376,0.05934349399334528,3.3737943808663773,170,746.7734163815873
GEN_03659,"{'Na': 0.1375182420015335, 'O': 0.5681595802307129, 'V': 0.2942517399787903}","Na, O, V",3,1,0.4432540065472595,3.913756292551446,0.05204960102022703,3.367023798035822,170,746.7369326815461
GEN_01233,"{'Mn': 0.18679852783679962, 'Na': 0.27570289373397827, 'O': 0.5020870566368103, 'V': 0.033802106976509094}","Mn, Na, O, V",4,2,0.9112737236384684,3.654148150043432,0.018616914664972093,3.2266178829084593,190,746.7341852893768
GEN_00078,"{'Fe': 0.2735649049282074, 'Na': 0.16744476556777954, 'O': 0.5422316193580627}","Fe, Na, O",3,1,0.42005839584165416,3.905593365136463,0.051755280374759974,3.373982481247504,170,746.7195369279917
GEN_05301,"{'Li': 0.046841174364089966, 'Mn': 0.12527042627334595, 'Na': 0.26021942496299744, 'O': 0.5105221271514893, 'Ti': 0.01205416303128004, 'V': 0.01713712140917778}","Li, Mn, Na, O, Ti, V",6,3,1.4035897325574722,3.4643644157702846,0.036443271174821254,3.0789230802327583,210,746.6558090636544
GEN_02522,"{'Mn': 0.1933675855398178, 'Na': 0.26531851291656494, 'O': 0.501266598701477, 'V': 0.02671637572348118}","Mn, Na, O, V",4,2,0.9217207659222592,3.6571813813348735,0.02620734370374986,3.2234837702233223,190,746.6281057414054
GEN_05214,"{'Na': 0.09468129277229309, 'O': 0.590778648853302, 'V': 0.31369465589523315}","Na, O, V",3,1,0.4135404944869807,3.9023677637154126,0.05272712044960933,3.3759378516539056,170,746.5352258607157
GEN_08123,"{'Na': 0.08841221779584885, 'O': 0.6008785963058472, 'V': 0.3099244236946106}","Na, O, V",3,1,0.47573221836852014,3.923536357034557,0.0558303367925036,3.357280334489444,170,746.4366490105002
GEN_05060,"{'Na': 0.05541019141674042, 'O': 0.6250607371330261, 'V': 0.31359249353408813}","Na, O, V",3,1,0.19847510120617157,3.8280859403402343,0.06705906512156642,3.4404574696381487,170,746.3207891787524
GEN_00846,"{'Fe': 0.3040670156478882, 'Na': 0.16731461882591248, 'O': 0.5221603512763977}","Fe, Na, O",3,1,0.4861496478010839,3.926494884557112,0.052741562265235895,3.354155105659675,170,746.3041289817505
GEN_02048,"{'Co': 0.015339045785367489, 'Mn': 0.18566586077213287, 'Na': 0.33393949270248413, 'O': 0.4622361958026886}","Co, Mn, Na, O",4,2,0.8725533353663458,3.6386873375087974,0.004381483463880624,3.238233999390096,190,746.2516664665103
GEN_02179,"{'Na': 0.0652528703212738, 'O': 0.6148889660835266, 'V': 0.3174470067024231}","Na, O, V",3,1,0.3254131804671463,3.870166252992094,0.06317202269880394,3.402376045859856,170,746.1731206516115
GEN_01358,"{'C': 0.013746867887675762, 'Co': 0.017148654907941818, 'Li': 0.011917447671294212, 'Mn': 0.1429530531167984, 'Na': 0.1877802610397339, 'O': 0.5205687284469604, 'V': 0.021023623645305634}","C, Co, Li, Mn, Na, O, V",7,3,1.8012157549979255,3.6013478304904796,0.020902673169720814,2.9596352735006226,210,746.1073249885194
GEN_03484,"{'Mn': 0.1992185264825821, 'Na': 0.10304329544305801, 'O': 0.5886785984039307, 'P': 0.044395845383405685, 'V': 0.04886137694120407}","Mn, Na, O, P, V",5,2,0.691321046091174,3.5778367561425983,0.0522975783984922,3.2926036861726478,190,746.0919044806102
GEN_09579,"{'Fe': 0.20936158299446106, 'Na': 0.17502376437187195, 'O': 0.5355208516120911, 'P': 0.011219169944524765, 'V': 0.028345057740807533}","Fe, Na, O, P, V",5,2,1.2546783345006407,3.7711019365160903,0.03636365263597951,3.123596499649808,190,746.0287178858704
GEN_07396,"{'Fe': 0.29903048276901245, 'Na': 0.1689351350069046, 'O': 0.5304803848266602}","Fe, Na, O",3,1,0.4484440539765853,3.9117526089386425,0.045780001292200855,3.3654667838070242,170,746.0094967383633
GEN_06048,"{'Na': 0.08487783372402191, 'O': 0.6004867553710938, 'V': 0.313733845949173}","Na, O, V",3,1,0.5072974058106094,3.9320011287165424,0.05659420682848454,3.347810778256817,170,745.937093000662
GEN_00359,"{'Li': 0.013117185793817043, 'Na': 0.05272402614355087, 'O': 0.6135112643241882, 'V': 0.3200792670249939}","Li, Na, O, V",4,1,0.4596066896175768,3.9151651650792676,0.06799972446933929,3.362117993114727,170,745.917344026643
GEN_06002,"{'Na': 0.06262017041444778, 'O': 0.6187159419059753, 'V': 0.3182750940322876}","Na, O, V",3,1,0.2516269131257295,3.8436634092833946,0.06898786489720837,3.424511926062281,170,745.8847004754108
GEN_07341,"{'Na': 0.0630035549402237, 'O': 0.6182949542999268, 'V': 0.31825244426727295}","Na, O, V",3,1,0.25208591312572953,3.8436634092833946,0.06898786489720837,3.424374226062281,170,745.8547083698282
GEN_09896,"{'Na': 0.10521291196346283, 'O': 0.5865675210952759, 'V': 0.3082042336463928}","Na, O, V",3,1,0.43400047620179055,3.905476362672948,0.053211204818345834,3.369799857139463,170,745.7715090431548
GEN_02954,"{'Co': 0.18839113414287567, 'Mn': 0.03152242675423622, 'Na': 0.24033445119857788, 'O': 0.4950433075428009, 'P': 0.01273772306740284}","Co, Mn, Na, O, P",5,2,1.1220659773508113,3.721837058837054,0.041256207555186886,3.1633802067947565,190,745.6604267065554
GEN_06193,"{'Na': 0.1213376522064209, 'O': 0.581026017665863, 'V': 0.297613263130188}","Na, O, V",3,1,0.44464821884440936,3.908551965765757,0.055002884705034075,3.366605534346677,170,745.6513184896195
GEN_01626,"{'Na': 0.0960884541273117, 'O': 0.5955338478088379, 'V': 0.30798131227493286}","Na, O, V",3,1,0.42344213381325607,3.900219596170438,0.051521204004273395,3.3729673598560233,170,745.4677590020445
GEN_03390,"{'Na': 0.08808229863643646, 'O': 0.6020320057868958, 'V': 0.3098108470439911}","Na, O, V",3,1,0.46574085251562264,3.9144315654369306,0.05458789248083837,3.3602777442453133,170,745.3693786735134
GEN_09562,"{'Fe': 0.2660520076751709, 'Na': 0.21539117395877838, 'O': 0.5159107446670532}","Fe, Na, O",3,1,0.736747767731897,4.011148723634733,0.03218041256931269,3.278975669680431,170,745.3060140951869
GEN_02042,"{'Na': 0.028933264315128326, 'O': 0.6229026913642883, 'P': 0.022612618282437325, 'V': 0.3212924897670746}","Na, O, P, V",4,1,0.529031040849014,3.9349568624373905,0.072831571216024,3.3412906877452957,170,745.0439675313515
GEN_08821,"{'Na': 0.08118656277656555, 'O': 0.6069558262825012, 'V': 0.3108852803707123}","Na, O, V",3,1,0.4769226242634529,3.9163118381296185,0.0559329812150458,3.356923212720964,170,744.9829600013694
GEN_01357,"{'Na': 0.07372140139341354, 'O': 0.6046518087387085, 'V': 0.32129544019699097}","Na, O, V",3,1,0.4380979834155863,3.902597490387942,0.055010948263573625,3.368570604975324,170,744.9499273863731
GEN_00865,"{'Fe': 0.22928449511528015, 'Na': 0.17577914893627167, 'O': 0.5343703031539917, 'P': 0.013653476722538471, 'V': 0.0326412059366703}","Fe, Na, O, P, V",5,2,1.1939372740840615,3.743355479169396,0.02821831723224403,3.1418188177747814,190,744.859830118067
GEN_06237,"{'Na': 0.08992794156074524, 'O': 0.5993878245353699, 'V': 0.30649492144584656}","Na, O, V",3,1,0.4735988519661721,3.9144315654369306,0.05458789248083837,3.3579203444101484,170,744.8464654549762
GEN_09193,"{'Fe': 0.30048301815986633, 'Na': 0.16953280568122864, 'O': 0.5270166993141174}","Fe, Na, O",3,1,0.4306190002448629,3.899436261435582,0.0448159832246661,3.370814299926541,170,744.8422789962852
GEN_06073,"{'Na': 0.0818568542599678, 'O': 0.6073899269104004, 'V': 0.3104730546474457}","Na, O, V",3,1,0.4816448988666275,3.9163118381296185,0.0559329812150458,3.3555065303400116,170,744.668563702537
GEN_01940,"{'Mn': 0.16821806132793427, 'Na': 0.2849923074245453, 'O': 0.499782532453537, 'V': 0.04347454011440277}","Mn, Na, O, V",4,2,1.0684914351046855,3.697953942158914,0.014031965624759741,3.1794525694685944,190,744.6397136676663
GEN_00809,"{'Fe': 0.24334388971328735, 'Na': 0.2060275375843048, 'O': 0.5315747261047363, 'V': 0.01665303111076355}","Fe, Na, O, V",4,2,1.2840403212311793,3.7736353477766236,0.02389333215891576,3.114787903630646,190,744.4246698179513
GEN_08524,"{'Na': 0.09272309392690659, 'O': 0.5995517373085022, 'V': 0.30716490745544434}","Na, O, V",3,1,0.48008357163465615,3.9143649044432096,0.052733746975759214,3.355974928509603,170,744.4022605531269
GEN_01087,"{'Mn': 0.29745176434516907, 'Na': 0.22411826252937317, 'O': 0.4726257622241974}","Mn, Na, O",3,1,0.3863494897991977,3.8815757871977126,0.046088019556972705,3.384095153060241,170,744.3519024358669
GEN_04453,"{'Na': 0.08539687097072601, 'O': 0.6030915975570679, 'V': 0.311233788728714}","Na, O, V",3,1,0.4638349046816513,3.90839050968816,0.0559329812150458,3.3608495285955047,170,744.3457027829804
GEN_02953,"{'Na': 0.07101766765117645, 'O': 0.6062092781066895, 'V': 0.3216208517551422}","Na, O, V",3,1,0.4482455019979299,3.902597490387942,0.056037048795132965,3.365526349400621,170,744.2766988169701
GEN_02412,"{'Na': 0.08017949014902115, 'O': 0.6113952994346619, 'V': 0.3069089353084564}","Na, O, V",3,1,0.5059501385721151,3.9226821213751712,0.054369710031219536,3.3482149584283656,170,744.2590341703789
GEN_07822,"{'Mn': 0.1458946317434311, 'Na': 0.14645041525363922, 'O': 0.5692232847213745, 'V': 0.13786888122558594}","Mn, Na, O, V",4,2,1.1425827039035747,3.7217739856571472,0.028872436117136958,3.1572251888289276,190,744.1969763941819
GEN_05051,"{'Fe': 0.2242289036512375, 'Na': 0.174818754196167, 'O': 0.5329638123512268, 'P': 0.014881210401654243, 'V': 0.03723153844475746}","Fe, Na, O, P, V",5,2,1.165562851987153,3.7297363538371053,0.029002843514894815,3.150331144403854,190,744.160624407526
GEN_06740,"{'Na': 0.05826510116457939, 'O': 0.624679446220398, 'V': 0.31606173515319824}","Na, O, V",3,1,0.22695988079396906,3.8263898459522387,0.06558852981950365,3.431912035761809,170,744.1372240642814
GEN_07302,"{'Na': 0.07395967096090317, 'O': 0.6030563712120056, 'V': 0.3222487270832062}","Na, O, V",3,1,0.4513686838762368,3.902597490387942,0.055010948263573625,3.364589394837129,170,744.069493947045
GEN_03041,"{'Mn': 0.17556633055210114, 'Na': 0.34229809045791626, 'O': 0.4607793688774109, 'V': 0.020515860989689827}","Mn, Na, O, V",4,2,0.9691631114156919,3.660786892184721,0.005790715996003757,3.2092510665752925,190,744.0643350890822
GEN_09107,"{'Na': 0.05693114176392555, 'O': 0.6250942349433899, 'V': 0.3133590519428253}","Na, O, V",3,1,0.22538625117893843,3.825378794143862,0.06558852981950365,3.4323841246463185,170,744.0429351474239
GEN_06315,"{'Fe': 0.2533950209617615, 'Na': 0.1804322451353073, 'O': 0.5463635325431824, 'V': 0.013110223226249218}","Fe, Na, O, V",4,2,1.2023384428124257,3.7421855846056613,0.027555431407296913,3.1392984671562725,190,744.0297064059006
GEN_03498,"{'Na': 0.07459680736064911, 'O': 0.6115605235099792, 'V': 0.31293386220932007}","Na, O, V",3,1,0.38034519996385324,3.8777731033891185,0.05742422294193886,3.385896440010844,170,744.0184949363178
GEN_05962,"{'Na': 0.08305593580007553, 'O': 0.6039018034934998, 'V': 0.3124604821205139}","Na, O, V",3,1,0.49449996754702114,3.9168552813701454,0.0559329812150458,3.3516500097358937,170,743.9159223765056
GEN_07883,"{'Na': 0.08726844191551208, 'O': 0.6054770946502686, 'V': 0.30643409490585327}","Na, O, V",3,1,0.47280068521810537,3.9092534138907666,0.0546958851668603,3.3581597944345685,170,743.9141996444296
GEN_02240,"{'Na': 0.0866471454501152, 'O': 0.6039777398109436, 'V': 0.3090139925479889}","Na, O, V",3,1,0.47288404421281416,3.9092534138907666,0.0546958851668603,3.358134786736156,170,743.9086598300406
GEN_02286,"{'Mn': 0.14971008896827698, 'Na': 0.15359550714492798, 'O': 0.5550870895385742, 'V': 0.13986551761627197}","Mn, Na, O, V",4,2,0.9689752475302523,3.659578019147497,0.024422821217056623,3.209307425740924,190,743.831691088794
GEN_06955,"{'Fe': 0.2367769479751587, 'Na': 0.17907513678073883, 'O': 0.5516643524169922, 'P': 0.016132406890392303, 'V': 0.01581842452287674}","Fe, Na, O, P, V",5,2,1.2206501717191582,3.7476541928432807,0.03507292731612806,3.1338049484842525,190,743.813092800202
GEN_06671,"{'Na': 0.08056305348873138, 'O': 0.6098700165748596, 'V': 0.3068886399269104}","Na, O, V",3,1,0.5131682289761555,3.9226821213751712,0.054369710031219536,3.346049531307153,170,743.777691509346
GEN_03845,"{'Na': 0.08544622361660004, 'O': 0.6061549782752991, 'V': 0.30546432733535767}","Na, O, V",3,1,0.4752156549727951,3.9092534138907666,0.05469053690338057,3.3574353035081614,170,743.7537072555442
GEN_09504,"{'Co': 0.12559163570404053, 'K': 0.01093464158475399, 'Mg': 0.059631168842315674, 'Mn': 0.022015543654561043, 'Na': 0.2116079330444336, 'O': 0.5110432505607605, 'Ti': 0.012712959200143814}","Co, K, Mg, Mn, Na, O, Ti",7,3,1.577580425238623,3.5103285012891834,0.07970448035789288,3.026725872428413,210,743.7361466902379
GEN_01265,"{'Co': 0.32756295800209045, 'Na': 0.1511966437101364, 'O': 0.49674856662750244, 'P': 0.02346639521420002}","Co, Na, O, P",4,1,0.7827434537437765,4.019110378558518,0.03649178100381652,3.265176963876867,170,743.64270865637
GEN_03865,"{'Na': 0.08685492724180222, 'O': 0.6053348779678345, 'V': 0.307502806186676}","Na, O, V",3,1,0.4774621074403276,3.9092534138907666,0.0546958851668603,3.3567613677679016,170,743.6044140719209
GEN_09872,"{'Mn': 0.29646146297454834, 'Na': 0.22905486822128296, 'O': 0.47107648849487305}","Mn, Na, O",3,1,0.38869774218015013,3.8784346273333488,0.04512371409289325,3.3833906773459548,170,743.5947084462051
GEN_06040,"{'Na': 0.08205445110797882, 'O': 0.6096882820129395, 'V': 0.30770406126976013}","Na, O, V",3,1,0.518486058605785,3.9234560234329283,0.054369710031219536,3.3444541824182643,170,743.5697380692487
GEN_00623,"{'Co': 0.04580015689134598, 'Mn': 0.2069677710533142, 'Na': 0.13508856296539307, 'O': 0.5805764198303223, 'P': 0.027194995433092117}","Co, Mn, Na, O, P",5,2,0.8820822076221936,3.6286366800858105,0.025582795001492555,3.235375337713342,190,743.5334362038711
GEN_00421,"{'Co': 0.16896511614322662, 'Mn': 0.0318392775952816, 'Na': 0.2999558746814728, 'O': 0.491099089384079}","Co, Mn, Na, O",4,2,0.9922532236714638,3.6657090524666125,0.03234487076855352,3.2023240328985607,190,743.4565857674174
GEN_02860,"{'Fe': 0.261074960231781, 'Na': 0.21715927124023438, 'O': 0.5176160931587219}","Fe, Na, O",3,1,0.7404334369759942,4.0024803585737,0.03218041256931269,3.277869968907202,170,743.4445762155474
GEN_05843,"{'Fe': 0.19466456770896912, 'Na': 0.1712549924850464, 'O': 0.5518563389778137, 'P': 0.010912664234638214, 'V': 0.028099004179239273}","Fe, Na, O, P, V",5,2,1.356385494065403,3.7947865316545473,0.02975993900738769,3.093084351780379,190,743.3810064958158
GEN_03251,"{'Mn': 0.1857897788286209, 'Na': 0.2338760644197464, 'O': 0.5231817364692688, 'V': 0.04293368011713028}","Mn, Na, O, V",4,2,0.9440082330526489,3.6487169199805782,0.01674997565508095,3.2167975300842055,190,743.3549598240984
GEN_00929,"{'Fe': 0.2502627968788147, 'Na': 0.1870872676372528, 'O': 0.5432084798812866, 'Ti': 0.012046141549944878}","Fe, Na, O, Ti",4,2,1.2462154751725207,3.7538907162630677,0.028578372746917324,3.126135357448244,190,743.2274647534236
GEN_06210,"{'Na': 0.1226152703166008, 'O': 0.5707861185073853, 'V': 0.30654093623161316}","Na, O, V",3,1,0.46797502270644864,3.9034638245043776,0.05784636138689525,3.3596074931880655,170,743.132691137629
GEN_07476,"{'Fe': 0.10830555111169815, 'Na': 0.3466349244117737, 'O': 0.4992266297340393, 'Ti': 0.0124618886038661, 'V': 0.014942673034965992}","Fe, Na, O, Ti, V",5,3,1.0826704278796304,3.3434027990625452,0.027052595245578778,3.175198871636111,210,743.1178156505886
GEN_05984,"{'Na': 0.03749250993132591, 'O': 0.6238691210746765, 'P': 0.025300974026322365, 'V': 0.31257498264312744}","Na, O, P, V",4,1,0.4044813259678802,3.8813434977163253,0.07747245555224448,3.378655602209636,170,743.1109673173551
GEN_03720,"{'Mn': 0.30415064096450806, 'Na': 0.21626831591129303, 'O': 0.4753373861312866}","Mn, Na, O",3,1,0.3856930899286978,3.8748412537035963,0.05255901724719429,3.3842920730213906,170,743.1036905504365
GEN_06360,"{'Na': 0.07272466272115707, 'O': 0.6040934324264526, 'V': 0.32302674651145935}","Na, O, V",3,1,0.4566141894317924,3.8988893897424517,0.04764111955840912,3.3630157431704624,170,743.0148292531013
GEN_02872,"{'Mn': 0.17508146166801453, 'Na': 0.3442224860191345, 'O': 0.4604714810848236, 'V': 0.018326222896575928}","Mn, Na, O, V",4,2,0.9861670375118179,3.660786892184721,0.003788468774132944,3.204149888746455,190,742.8816278434832
GEN_09726,"{'Na': 0.07580069452524185, 'O': 0.6099694967269897, 'V': 0.3130743205547333}","Na, O, V",3,1,0.40073427814955637,3.878770512645738,0.05742422294193886,3.379779716555133,170,742.8654278826925
GEN_00424,"{'Na': 0.07662604749202728, 'O': 0.6081662774085999, 'V': 0.31361088156700134}","Na, O, V",3,1,0.4100608233876517,3.881983895893651,0.057183193750723726,3.3769817529837045,170,742.8653643025356
GEN_04213,"{'Co': 0.07233436405658722, 'Fe': 0.05934851989150047, 'Na': 0.2703739106655121, 'O': 0.4600166976451874, 'P': 0.013491937890648842, 'Ti': 0.014738633297383785}","Co, Fe, Na, O, P, Ti",6,3,1.3236011674501593,3.419713441733707,0.026849574887841846,3.102919649764952,210,742.7767224444597
GEN_08122,"{'Na': 0.08129040151834488, 'O': 0.6068712472915649, 'V': 0.3080184757709503}","Na, O, V",3,1,0.5047601247044468,3.914376016951511,0.05469053690338057,3.348571962588666,170,742.7622876122886
GEN_09445,"{'Co': 0.1814749389886856, 'Mn': 0.010034908540546894, 'Na': 0.2732256054878235, 'O': 0.5150135159492493, 'P': 0.016679149121046066}","Co, Mn, Na, O, P",5,2,1.2781969358959877,3.7622782076124017,0.04574273716379728,3.1165409192312037,190,742.6019522918723
GEN_07527,"{'Na': 0.08440283685922623, 'O': 0.6066077947616577, 'V': 0.30780431628227234}","Na, O, V",3,1,0.5151843846371066,3.917174742332225,0.05469053690338057,3.345444684608868,170,742.5991804904357
GEN_08895,"{'Na': 0.0751563161611557, 'O': 0.6108583807945251, 'V': 0.31061336398124695}","Na, O, V",3,1,0.4013880599017381,3.8771587517362596,0.05742422294193886,3.3795835820294786,170,742.5136501964204
GEN_03855,"{'Na': 0.07592002302408218, 'O': 0.6130213737487793, 'V': 0.3108362853527069}","Na, O, V",3,1,0.4013880599017381,3.8771587517362596,0.05742422294193886,3.3795835820294786,170,742.5136501964204
GEN_03634,"{'Na': 0.1331385374069214, 'O': 0.5761194229125977, 'V': 0.2906745970249176}","Na, O, V",3,1,0.3861988530994459,3.8716549588312956,0.031960986372947586,3.384140344070166,170,742.4593455216841
